Synthetic_D_ORIXCOOR,Synthetic_D_ORIYCOOR,Synthetic_D_DESTXCOOR,Synthetic_D_DESTYCOOR,Synthetic_P_SEXE,Synthetic_P_GRAGE,Synthetic_D_HREDE
271755.4633617401,1136160.2196991444,263333.3270549774,2461964.2512500286,1,50,17.309236991742626
253467.232465744,2159813.5001957417,242749.87626075745,3204799.287676811,2,13,2.36223829030016
232360.82243919373,1883991.9300675392,334058.86936187744,3403281.1347842216,2,57,3.918362011797039
207124.4184970856,3040100.803911686,240110.35013198853,2251334.779649973,2,57,3.417050095478758
307308.09020996094,3235080.2694559097,237217.19431877136,3024790.882408619,2,33,21.97019504902776
333133.7933540344,3811782.931447029,213078.45759391785,1774620.7990646362,2,5,14.585813878879916
243867.64216423035,3655777.70614624,286860.26978492737,2232146.7626690865,2,98,20.93549664331631
257570.4936981201,2643214.79088068,277628.44610214233,2718934.67772007,1,17,7.961490330517397
297369.79055404663,3709731.8757772446,248661.2503528595,3299396.3138461118,2,13,3.4542102365145273
352919.0545082092,3078099.7477173805,279426.0804653168,3079260.3780031204,2,65,23.559484553298663
330957.2343826294,3003656.4012765884,254965.5680656433,3546384.861111641,2,88,13.740115548998515
319970.44134140015,3359839.920639992,305676.1984825134,3169458.9365124702,2,75,11.176421630791193
195563.1856918335,2393189.7962391376,345012.939453125,2802850.541114807,2,99,21.13922438026666
305289.17360305786,2131318.5739815235,320815.5517578125,2902454.639494419,1,5,11.477506289314094
240846.9204902649,1706724.8448431492,250368.2796955109,2925935.765206814,2,73,17.098474769962515
231483.45398902893,1934308.5406422613,371636.9037628174,3325883.4567070007,2,1,18.810932790400646
394061.7804527283,2128653.711795807,332254.24337387085,1927625.5121827128,1,32,9.230315066090817
355674.7918128967,2954449.958801269,346989.5486831665,1588238.5609149933,1,2,23.740555779551304
405436.3136291504,3625990.03046751,250785.7208251953,2486961.077541113,1,1,13.707129922765045
345495.95165252686,1953823.7972557545,226767.4689292908,2127107.1222424507,2,39,2.1801923268756784
277726.3467311859,4106557.9458475113,389253.5452842712,2891283.5347652435,2,6,19.535990657716045
272081.8703174591,2804091.910898685,370255.3515434265,1843451.6799747944,1,56,8.425395446359525
437669.6352958679,3016326.0800242424,334798.6226081848,2362334.615945816,1,86,15.547838544390725
305135.82277297974,1378160.1975560188,251858.67595672607,2605597.8305339813,1,36,19.52448897174576
307724.7266769409,2894077.3048996925,332705.7127952576,2314643.7211334705,1,35,10.038939654861506
281536.7465019226,1211788.280650973,279248.5897541046,3731683.5384964943,2,6,0.5241882151719617
351993.5851097107,2438646.1336910725,240851.21202468872,2786476.020395756,1,74,22.206882679154415
337549.7822761536,2357125.8479058743,271054.95977401733,4625391.49004221,1,97,17.217272936514128
377345.932006836,2582971.503674984,319406.4621925354,1863900.639951229,2,93,10.067988101728922
278333.4736824036,2124604.9623787403,243228.7399768829,4271766.862273216,2,67,21.4567816060813
227199.01847839355,1971679.1537702084,289890.8083438873,2389100.371241569,1,30,4.83888736736944
283912.6114845276,2357382.287561893,278524.4469642639,2747436.638057232,2,90,20.210037790299637
327877.8438568115,3753571.588277817,360892.4036026001,2342225.434690714,2,64,0.634296584763029
412213.0756378174,2144310.4461431503,256393.8980102539,3565512.1705532074,1,62,16.820503197650034
486159.7185134888,2591871.8100190163,241227.84781455997,2303975.25036335,1,58,18.343280507700108
323306.0007095337,2273580.9580385685,216522.8431224823,3229909.2715978622,1,33,4.590089351250564
326837.4328613281,3602118.358016014,367329.6694755554,4732034.604668617,2,28,7.0210857784724885
438535.55965423584,2438529.9177467823,288371.1223602295,2353994.7457015514,1,93,8.70014673835634
393079.984664917,1563604.6036183834,269384.9091529846,2006616.8778538704,1,12,5.114523051513732
518303.3113479614,2984163.929104805,319242.8832054138,2738268.423378468,1,60,11.443856037196229
188779.05654907227,2518633.8981688023,208865.76223373413,2784048.636317253,2,3,12.342868410663073
359402.3470878601,3723629.467725754,234587.44931221008,3164780.327260494,1,43,16.23566471123203
254082.40604400635,2196616.490185261,297688.47274780273,2489065.9623742104,2,42,16.15414262935194
212232.90014266968,1641113.1455898285,266779.67953681946,1844626.0726749897,2,63,0.29091509279613537
253539.4732952118,1321609.8248958588,347543.76459121704,2154335.294663906,2,18,7.488038349082772
326947.04580307007,3851475.263893604,128282.6726436615,2428586.726218462,2,13,7.6480630531012235
251165.71831703183,1911827.1778821943,246405.67350387573,2974562.962949276,1,74,13.881128193118753
300161.5767478943,2314826.6083300114,182178.55143547055,2714550.2783060074,2,99,19.108835173077818
274830.93786239624,1937249.5686113837,188413.0244255066,3348610.707938671,1,20,16.928963498227446
323356.24742507935,2174675.0728189945,209838.0808830261,2274480.1024496555,2,48,9.21262971434116
262228.56092453003,2881831.202685833,314151.08489990234,2629233.0952882767,2,98,21.263773480089156
311937.76178359985,2498432.2029054165,291271.62742614746,3266780.9207439423,2,88,3.0419973910583558
358672.5001335144,2332732.579946518,256311.9297027588,3421455.1676511765,2,9,16.603641621602595
410571.52795791626,2145132.2152018547,303848.970413208,1628507.232695818,1,93,17.854464166172782
241854.41184043884,3415009.158551693,232013.31543922424,1290630.6299567225,1,50,1.8053595311087467
310758.412361145,3065492.4585819244,386244.2140579224,2417558.291852474,1,27,14.63538428343399
258451.45630836487,2546133.801817894,320262.4444961548,2786457.670509815,2,87,12.336370734009611
271358.3176136017,3440061.951994896,271770.44796943665,1587461.2903296947,1,44,11.047926044847209
337135.86378097534,3429091.1668539047,443495.7151412964,4010948.311805725,2,28,14.292884741404803
323384.92918014526,2143167.7069962025,298348.15311431885,2564334.4420194626,1,4,17.045102440856574
221427.0119667053,2910253.646850586,294721.84228897095,2569284.017920494,2,17,2.6768140119427866
282849.0083217621,1521797.9055643082,248457.9925537109,3122833.0996632576,1,71,3.476011032344641
463080.4543495178,1596610.084712505,323332.3221206665,3037121.394097805,2,26,4.901706782376426
264739.30525779724,2558945.0805187225,222499.0909099579,2123377.6608407497,1,54,14.08218011310914
258063.5552406311,1689729.3334007263,193890.953540802,2756115.8282756805,2,36,5.805997383305878
363309.5030784607,3257076.889395714,314804.0418624878,2443986.715078354,2,85,22.358886224150403
345511.18659973145,1265504.054680467,388786.4475250244,2021465.9113883968,2,32,19.465953261205023
387121.0460662842,2288006.567955017,229276.4608860016,1987400.112718344,2,56,16.575921796055585
330037.558555603,2717915.341556072,366772.3064422608,2148797.757834196,1,45,1.2255827457551525
379316.89071655273,2063908.12715888,298619.91453170776,2662531.715810299,1,90,11.521795678776996
334691.40577316284,2135243.767499924,253157.16910362244,2682014.4013762474,1,66,3.5996731520202867
298810.1189136505,3048231.6383719444,243600.27956962585,2387241.069048643,2,25,12.698892059212902
303013.7662887573,1832182.2504401207,350464.7617340088,2295401.877820492,1,48,13.679237469747815
258479.2618751526,2825219.357907772,282022.5303173065,1614107.9242825508,1,95,13.673392089086082
256067.72351264957,1590430.6077063084,233598.0360507965,2775059.333026409,1,0,6.216767947899566
332841.6471481323,2559521.572768688,202361.40537261963,2163248.751759529,2,51,19.085868659348705
292139.28627967834,2591263.511300087,284427.8280735016,2239732.299685478,1,53,15.878962831052856
217031.5866470337,3817177.7979135513,319634.66453552246,1780736.0514700413,2,63,13.177618512287525
124032.49788284302,2980026.947319508,305558.71772766113,3472673.675119877,2,0,7.070348409266892
277275.23493766785,3307273.308217525,369166.0885810852,2825419.065833092,1,66,11.715361566029761
213976.04990005493,2185689.4389390945,216529.28042411804,3312545.5362796783,2,66,18.110020359317403
203745.30005455017,2040304.6688735485,232210.56509017944,2898086.754977703,1,4,17.472551576489366
232437.85548210144,2234935.9453320503,320083.91666412354,2466194.5116221905,1,16,17.306237585047292
201038.4862422943,3583544.603466988,202854.5205593109,1634381.7957639694,1,78,21.703183694335113
372809.6013069153,3434191.517651081,364879.9543380737,2916369.663834572,2,74,11.62410535509631
379472.9595184326,1774567.7373111248,380111.0391616821,3241776.4486670494,2,52,8.924912714085176
304371.4289665222,2355810.466915369,167600.69179534912,3631965.9766554832,1,1,10.476429003089173
221986.35983467105,2397875.439614057,257829.86330986023,3522294.825017452,2,90,5.95794610400415
333275.1636505127,2563738.376557827,352669.14415359497,3287973.509848118,2,71,10.096332337983153
291140.6819820404,2110991.7936623096,300366.8372631073,2338245.4973459244,1,4,9.738109937070366
275359.7979545593,2210220.9427058697,278456.9089412689,3755180.2616119385,1,78,7.360645145858414
372093.2011604309,2559651.3982117176,254821.62284851077,3068436.3919496536,1,79,17.60802481425297
321798.42042922974,1750195.8775520325,204830.34300804135,3222561.3656044006,2,48,7.431908105529443
397933.4955215454,2918656.0596227646,258243.5851097107,3335000.2917051315,1,60,13.669079005574876
495651.9131660461,2732560.3855252266,255528.7961959839,2348660.7396900654,2,92,18.18855817954745
458532.4292182922,2655931.873500347,434501.8391609192,2976239.83669281,1,65,19.82509248009414
301191.4019584656,3506566.5261149406,258702.1176815033,2713809.860408306,2,47,7.298038576923684
263900.6142616272,2818234.1679930687,65558.67391824722,4051076.7598748207,2,50,10.879386270720818
464533.42485427856,2851688.4567141533,343704.62942123413,3631451.874017716,1,87,1.7979203194023208
278716.51101112366,2313224.357455969,223509.04989242557,1957927.1375834944,2,40,23.712120005908467
291005.12313842773,2806565.781354904,183061.0339641571,3548987.486600876,1,83,9.036095379538951
335273.83852005005,1706771.3312208652,295287.19830513,2985391.84230566,1,68,12.357680302036762
276529.38413619995,2179626.636624336,261477.3278236389,2580619.65996027,1,35,17.882392376875796
313675.6901741028,2901711.1632823944,294431.39481544495,3724791.627168656,1,78,21.358500309804327
293302.56032943726,2546755.5571198463,245707.3872089386,2391256.177008152,2,21,6.158199395785567
444667.3755645752,3153997.934281826,215395.63584327695,2099398.0298936367,1,74,6.643521324120792
340401.00622177124,2243760.711312294,193146.94452285767,1648457.2286903858,1,51,2.7784834181509783
349438.512802124,1445014.7957503796,287001.64008140564,2356669.394493103,1,6,0.6248711716239526
205771.190404892,2381680.136114359,298865.6406402588,2452581.8016529083,2,23,11.905682871773058
329388.3566856384,2721656.8832993507,315048.2659339905,2269206.803977489,2,60,22.856927556580214
272721.29106521606,2599328.897833824,223875.49328804016,3320031.983911991,2,78,12.347990016676409
331865.1442527771,2601094.4626927376,379891.27683639526,2683610.535621643,1,18,5.423683209704219
199728.85298728943,2242438.9078617096,248164.36219215396,2422879.452943802,1,41,19.005502322199053
239045.423746109,2154609.472543001,241410.39896011355,1814211.4425599573,1,14,2.0988249160860026
326161.55195236206,1952786.875784397,300407.64260292053,3581216.002941132,2,18,8.359723677801423
282006.27613067627,3835515.144765377,478135.0140571594,2229085.542947054,2,54,23.67084556757229
460240.3526306152,2765488.0325198174,340967.88215637207,2438249.6232390404,2,10,7.7533930320457465
380287.1708869934,2184386.902868748,253324.0203857422,3238891.5407657623,1,81,2.1273272838627633
153861.0224723816,1299648.6814022064,149773.43428134918,3380786.0096096992,1,59,19.797631033472605
340947.4973678589,2973236.8778586388,211007.54189491272,2273195.3046023846,2,4,19.315470608293893
247730.5953502655,2024888.012200594,228669.7452068329,3747767.51935482,2,80,11.571632993886011
333272.33839035034,1704252.9622912407,203712.3267650604,2730008.833885193,1,55,14.000092831644166
345810.2707862854,2597875.892698765,324655.0803184509,1899639.030724764,2,97,17.54240038414133
330526.6146659851,1657574.0636885166,362337.7923965454,3470025.1749157906,1,34,23.436737955521117
294947.7915763855,3464224.164307117,414851.58252716064,2652836.5535736084,2,99,9.18823239532526
391294.849395752,3342191.6120052338,331358.56437683105,1885639.4439935684,2,37,17.92472192617413
498927.3552894592,3301522.453963757,384503.8180351257,2547575.032442808,1,74,9.30374446018167
227246.01078033447,2813688.901245594,283152.92048454285,2721755.0551891327,1,56,10.8446215556778
328518.6057090759,4189008.265018463,239326.25102996823,2197863.3649349213,1,72,14.093467131591197
353542.6859855652,2885569.0744519234,142740.7627105713,2605764.508664608,2,45,2.109145611687546
384636.49797439575,2615471.59832716,319066.2508010864,2843915.750861168,1,69,22.517140931680682
380412.23335266113,2962027.8500318527,223704.7975063324,2499758.8996589184,2,0,18.731915607074516
347123.9094734192,2688357.956945896,175079.72764968872,3213414.253294468,2,64,0.6726956071995183
261608.273267746,2070099.3786752224,223478.3833026886,2978011.5181803703,1,50,21.775450753367068
276365.9839630127,2385791.733890772,387638.3547782898,3192731.79101944,1,48,11.793936627402866
244541.12696647644,2379975.737541914,260271.2814807892,2720647.6395726204,1,99,6.300180106017811
284846.0023403168,1634822.6517736912,300652.3852348328,3352088.9288187027,2,69,7.765808187984886
217144.7937488556,1581258.4172189236,271754.7302246094,2986128.284394741,2,39,18.70583744273986
283482.29575157166,1756007.133513689,203395.0572013855,2229364.002466202,2,72,6.697179433273321
161043.9066886902,2354807.033985853,255294.78240013123,2686680.165708065,1,71,0.9469618940928044
229029.57248687744,1890768.2371139529,224757.56454467773,2463592.9565429688,2,88,20.954054986008444
426650.58422088623,2203686.0895752907,259812.69526481628,2333271.913677454,2,35,3.3894904650534126
314408.14781188965,2532348.2970893383,312674.90434646606,2198124.544978142,2,47,18.392208739408403
281638.8671398163,2516208.0432474613,217285.6991291046,2790606.2738895416,1,8,20.338584786307372
369425.1899719238,2629259.7026228905,265724.35545921326,2630085.141658783,2,57,14.214074803488524
159054.17251586914,1712903.5572707653,344224.3700027466,1165663.3192300797,2,3,23.82285768399856
348504.8179626465,2879550.923526287,206705.51109313965,1145920.4475730658,1,6,12.943899256602402
409723.1273651123,2106240.7023608685,339780.80797195435,2952306.3862919807,2,9,17.916025826477615
283787.638425827,2201752.1645128727,209795.3085899353,3070915.15570879,2,85,3.5454914454730986
244246.72770500183,1805996.963202953,295910.0251197815,1802002.1930336952,1,25,0.6638883403607373
344345.6058502197,2698584.0425491333,250834.8410129547,3813377.230703831,2,29,10.528378804989568
